1762228480659,545.5,299
1762228480666,537.5,296
1762228480679,532.5,293
1762228480697,520.5,290
1762228480713,509.5,289
1762228480730,507.5,290
1762228481563,488.5,397
1762228481581,448.5,381
1762228481596,373.5,356
1762228481613,348.5,347
1762228481630,323.5,337
1762228481646,306.5,330
1762228481663,298.5,326
1762228481680,291.5,324
1762228482413,271.5,192
1762228482430,227.5,165
1762228482446,197.5,144
1762228482463,177.5,131
1762228482480,162.5,120
1762228482496,156.5,116
1762228482513,152.5,114
1762228482530,149.5,112
1762228482547,148.5,112
1762228482563,146.5,112
1762228482616,145.5,112
1762228482629,141.5,117
1762228482646,132.5,134
1762228482663,128.5,142
1762228482679,125.5,149
1762228482696,123.5,152
1762228482713,122.5,156
1762228482729,119.5,160
1762228482746,118.5,164
1762228482763,116.5,167
1762228482779,115.5,169
1762228483412,104.5,163
1762228483431,97.5,159
1762228483447,87.5,149
1762228483464,86.5,148
1762228483480,85.5,148
1762228483496,84.5,148
1762228483563,84.5,149
1762228483579,84.5,152
1762228483596,86.5,157
1762228483613,100.5,168
1762228483629,105.5,171
1762228483646,111.5,172
1762228483662,119.5,172
1762228483679,126.5,170
1762228483696,131.5,168
1762228483712,134.5,166
1762228483729,135.5,165
1762228483746,135.5,165
1762228483763,138.5,156
1762228483779,137.5,138
1762228483796,135.5,133
1762228483812,132.5,128
1762228483829,132.5,126
1762228483846,130.5,124
1762228483862,125.5,122
1762228483879,121.5,121
1762228483896,115.5,121
1762228483912,112.5,122
1762228483929,106.5,126
1762228483946,98.5,135
1762228483962,96.5,140
1762228483979,94.5,149
1762228483995,94.5,153
1762228484012,94.5,155
1762228484029,95.5,161
1762228484046,96.5,163
1762228484062,104.5,167
1762228484079,116.5,170
1762228484096,126.5,170
1762228484112,132.5,169
1762228484129,136.5,168
1762228484180,136.5,168
1762228484201,136.5,168
1762228484212,136.5,166
1762228484229,133.5,161
1762228484246,124.5,154
1762228484262,108.5,147
1762228484279,102.5,147
1762228484296,96.5,147
1762228484312,92.5,147
1762228484329,91.5,147
1762228484346,89.5,149
1762228484363,86.5,153
1762228484379,84.5,160
1762228484396,84.5,165
1762228484412,88.5,172
1762228484429,97.5,178
1762228484446,108.5,181
1762228484462,123.5,180
1762228484479,129.5,176
1762228484495,133.5,174
1762228484512,135.5,173
1762228484529,136.5,172
1762228484546,136.5,172
1762228484562,137.5,169
1762228484579,138.5,167
1762228484595,139.5,163
1762228484612,139.5,162
1762228484629,139.5,158
1762228484646,135.5,151
1762228484662,126.5,147
1762228484679,115.5,141
1762228484695,110.5,140
1762228484712,108.5,140
1762228484729,107.5,140
1762228484746,106.5,140
1762228484767,106.5,140
1762228484779,105.5,142
1762228484796,105.5,146
1762228484812,106.5,152
1762228484829,118.5,166
1762228484846,126.5,173
1762228484862,138.5,178
1762228484879,143.5,178
1762228484895,146.5,178
1762228484912,147.5,178
1762228484929,149.5,178
1762228484945,152.5,177
1762228484962,154.5,170
