1767413227279,660.2857055664062,587.2857131958008
1767413227295,634.2857055664062,561.2857131958008
1767413227312,605.2857055664062,530.2857131958008
1767413227329,577.2857055664062,496.2857131958008
1767413227345,549.2857055664062,458.2857131958008
1767413227362,526.2857055664062,422.2857131958008
1767413227379,505.28570556640625,387.2857131958008
1767413227395,489.28570556640625,357.2857131958008
1767413227412,473.28570556640625,333.2857131958008
1767413227428,457.28570556640625,311.2857131958008
1767413227445,438.28570556640625,289.2857131958008
1767413227462,422.28570556640625,269.2857131958008
1767413227478,406.28570556640625,248.28571319580078
1767413227495,389.28570556640625,227.28571319580078
1767413227512,372.28570556640625,205.28571319580078
1767413227529,353.28570556640625,185.28571319580078
1767413227545,333.28570556640625,164.28571319580078
1767413227562,312.28570556640625,145.28571319580078
1767413227579,292.28570556640625,125.28571319580078
1767413227595,273.28570556640625,112.28571319580078
1767413227612,257.28570556640625,103.28571319580078
1767413227628,242.28570556640625,93.28571319580078
1767413227645,231.28570556640625,87.28571319580078
1767413227662,220.28570556640625,81.28571319580078
1767413227679,209.28570556640625,74.28571319580078
1767413227695,201.28570556640625,68.28571319580078
1767413227712,194.28570556640625,64.28571319580078
1767413227729,186.28570556640625,58.28571319580078
1767413227745,180.28570556640625,52.28571319580078
1767413227762,174.28570556640625,48.28571319580078
1767413227778,168.28570556640625,43.28571319580078
1767413227795,165.28570556640625,41.28571319580078
1767413227812,164.28570556640625,40.28571319580078
1767413227828,164.28570556640625,39.28571319580078
1767413227858,164.28570556640625,37.28571319580078
1767413227871,162.28570556640625,37.28571319580078
1767413227912,162.28570556640625,36.28571319580078
1767413227944,162.28570556640625,35.28571319580078
1767413227948,161.28570556640625,35.28571319580078
1767413227975,161.28570556640625,34.28571319580078
1767413227986,160.28570556640625,34.28571319580078
1767413228008,159.28570556640625,34.28571319580078
1767413228027,159.28570556640625,33.28571319580078
1767413228029,158.28570556640625,33.28571319580078
1767413228045,157.28570556640625,33.28571319580078
1767413228062,156.28570556640625,33.28571319580078
1767413228079,153.28570556640625,33.28571319580078
1767413228095,151.28570556640625,32.28571319580078
1767413228112,150.28570556640625,32.28571319580078
1767413228129,148.28570556640625,32.28571319580078
1767413228145,145.28570556640625,32.28571319580078
1767413228162,144.28570556640625,32.28571319580078
1767413228179,143.28570556640625,32.28571319580078
1767413228195,142.28570556640625,32.28571319580078
1767413228212,140.28570556640625,32.28571319580078
1767413228229,138.28570556640625,32.28571319580078
1767413228247,137.28570556640625,32.28571319580078
1767413228271,136.28570556640625,32.28571319580078
1767413228285,135.28570556640625,32.28571319580078
1767413228295,135.28570556640625,33.28571319580078
1767413228314,134.28570556640625,33.28571319580078
1767413228329,133.28570556640625,33.28571319580078
1767413228379,132.28570556640625,33.28571319580078
1767413228395,132.28570556640625,35.28571319580078
1767413228419,131.28570556640625,35.28571319580078
1767413228483,130.28570556640625,35.28571319580078
1767413228509,129.28570556640625,35.28571319580078
