Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Place of most time spent before turning 18,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
69098c780e1ecc304f4f9a48,5e8e1edf8ee4fe0c495a1eac,APPROVED,Not Applicable,2025-11-04T05:17:52.183000Z,2025-11-04T05:56:09.126000Z,2025-11-14T04:08:27.799000Z,2025-11-04T05:56:09.519774Z,2297.0,C4PFVPEH,542,Japan,47,Female,Asian,Japan,Japan,Japan,Japanese,No,Full-Time
69099128b7f113094263c1d9,68d347ea586523387aa10b4c,APPROVED,Not Applicable,2025-11-04T05:37:44.673000Z,2025-11-04T05:59:27.988000Z,2025-11-14T04:08:28.035000Z,2025-11-04T05:59:28.395662Z,1304.0,C4PFVPEH,13,Japan,28,Female,Asian,Japan,Japan,Japan,Japanese,Yes,Other
69099669f9bb99be80ed507a,68ce05fb54991da2f9608085,APPROVED,Not Applicable,2025-11-04T06:00:09.321000Z,2025-11-04T06:44:33.994000Z,2025-11-14T04:08:28.268000Z,2025-11-04T06:44:34.483349Z,2665.0,C4PFVPEH,57,Japan,58,Female,Asian,Japan,Japan,DATA_EXPIRED,Japanese,No,Other
69099bf1bcd0eed064ef8723,68c0be03ee68298b4938af47,REJECTED,Not Applicable,2025-11-04T06:23:45.861000Z,2025-11-04T07:03:01.005000Z,2025-11-13T05:19:09.522000Z,2025-12-04T07:42:56.604316Z,2356.0,C4PFVPEH,97,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
69099d42429d2ecc85f418cd,68d2dd900a9cd31b78572217,APPROVED,Not Applicable,2025-11-04T06:29:22.055000Z,2025-11-04T07:29:27.420000Z,2025-11-14T04:08:28.533000Z,2025-11-04T07:29:27.862901Z,3606.0,C4PFVPEH,30,Japan,67,Male,Asian,Japan,Japan,Japan,Japanese,No,Unemployed (and job seeking)
6909a014f28533f8e5069efd,68f6ee3a4c78a3bc79d94559,APPROVED,Not Applicable,2025-11-04T06:41:34.174000Z,2025-11-04T08:06:27.070000Z,2025-11-14T04:08:28.774000Z,2025-11-04T08:06:27.476353Z,5093.0,C4PFVPEH,2,Japan,22,Male,Asian,Japan,Japan,DATA_EXPIRED,Japanese,Yes,Part-Time
6909a41a06e1bd33037caa38,645370803cea22f8fb1f8342,APPROVED,Not Applicable,2025-11-04T06:58:34.534000Z,2025-11-04T07:41:09.034000Z,2025-11-14T04:08:29.011000Z,2025-11-04T07:41:09.411854Z,2555.0,C4PFVPEH,187,Japan,34,Prefer not to say,Asian,Japan,Japan,Japan,Japanese,DATA_EXPIRED,DATA_EXPIRED
6909a5f862b10ca9bd7d0cd3,68c3938bcd76a04275f6a876,REJECTED,Not Applicable,2025-11-04T07:06:40.910000Z,2025-11-04T07:36:01.948000Z,2025-11-13T05:19:23.894000Z,2025-12-04T07:42:56.604947Z,1762.0,C4PFVPEH,108,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6909ac3abd183e6c424d4ae6,689ca981466b582cfec480e8,APPROVED,Not Applicable,2025-11-04T07:33:14.473000Z,2025-11-04T08:01:59.972000Z,2025-11-14T04:08:29.292000Z,2025-11-04T08:02:00.406506Z,1726.0,C4PFVPEH,22,Japan,37,Female,Asian,Japan,Japan,Japan,Japanese,Yes,Part-Time
6909b46cf3e6d87091afeb7a,6460e22e1be052a4c5e14c2d,APPROVED,Not Applicable,2025-11-04T08:08:16.921000Z,2025-11-04T08:34:00.751000Z,2025-11-14T04:08:29.521000Z,2025-11-04T08:34:01.214184Z,1544.0,C4PFVPEH,312,Japan,28,Male,Asian,Japan,Japan,Japan,Japanese,No,Full-Time
6909b8073e096da72867a695,68d48acd0b127226b1fec8e4,APPROVED,Not Applicable,2025-11-04T08:23:43.861000Z,2025-11-04T08:49:56.277000Z,2025-11-14T04:08:29.795000Z,2025-11-04T08:49:57.361643Z,1573.0,C4PFVPEH,40,Japan,51,Male,Asian,Japan,Japan,Japan,Japanese,No,Other
6909ba471e90044e13e8e210,68d782e8770012a57bdd43d3,APPROVED,Not Applicable,2025-11-04T08:34:20.824000Z,2025-11-04T09:07:13.162000Z,2025-11-14T04:08:30.027000Z,2025-11-04T09:07:13.537948Z,1973.0,C4PFVPEH,19,Japan,59,Male,Asian,Japan,Japan,Japan,Japanese,No,Full-Time
6909bf4a42aacec15ef8644d,6697cd1e200d9cc873ff8d81,RETURNED,Not Applicable,2025-11-04T08:54:40.617000Z,,,2025-12-04T07:42:56.607240Z,,,159,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6909c5a6c9d1caaa1ae4f24a,689d646959adbfd164d8a473,APPROVED,Not Applicable,2025-11-04T09:21:58.011000Z,2025-11-04T09:51:49.300000Z,2025-11-14T04:08:30.266000Z,2025-11-04T09:51:49.725060Z,1792.0,C4PFVPEH,79,Japan,25,Male,Asian,Japan,Japan,Japan,Japanese,Yes,Other
6909c7f29a5e68145e05f104,672f4f1751ad53d8967e67bd,APPROVED,Not Applicable,2025-11-04T09:40:57.002000Z,2025-11-04T10:29:49.587000Z,2025-11-14T04:08:30.520000Z,2025-11-04T10:29:49.989402Z,2933.0,C4PFVPEH,516,Japan,23,Male,Asian,Japan,Japan,Japan,Japanese,No,Full-Time
6909c9659ee43d3a04769231,68d38f75917223bc89b14c45,RETURNED,Not Applicable,2025-11-04T09:37:41.224000Z,,,2025-12-04T07:42:56.608138Z,,,19,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6909fb4044f6293aea6a0fdd,68c036f88d08269484f42d3a,APPROVED,Not Applicable,2025-11-04T13:10:29.983000Z,2025-11-04T13:45:19.628000Z,2025-11-14T04:08:30.779000Z,2025-11-04T13:45:20.073052Z,2090.0,C4PFVPEH,32,Japan,21,Male,Asian,Japan,Japan,Japan,Japanese,Yes,Part-Time
690a09263e80746dc1f24652,68c92b6d94a7a5ed4bf1cbdb,APPROVED,Not Applicable,2025-11-04T14:09:42.488000Z,2025-11-04T14:44:45.106000Z,2025-11-14T04:08:31.030000Z,2025-11-04T14:44:45.496858Z,2103.0,C4PFVPEH,16,Japan,53,Female,Asian,Japan,Japan,Japan,Japanese,No,Part-Time
690a0acc9ad5bd2f6542e9ab,68c0485f1facdf44cded08fb,APPROVED,Not Applicable,2025-11-04T14:17:38.237000Z,2025-11-04T14:58:43.192000Z,2025-11-14T04:08:31.277000Z,2025-11-04T14:58:43.591142Z,2465.0,C4PFVPEH,4,Japan,50,Male,Asian,Japan,Japan,Japan,Japanese,No,Full-Time
690a0f681decb18349b69734,6664707107e75330a8b52bca,APPROVED,Not Applicable,2025-11-04T14:39:03.788000Z,2025-11-04T15:23:20.260000Z,2025-11-14T04:08:31.553000Z,2025-11-04T15:23:20.675242Z,2657.0,C4PFVPEH,92,Japan,49,Male,Other,Japan,Japan,India,English,No,Part-Time
690a172249ff0ef491b14e6f,68d5f5aeb20f07ad57d504d2,REJECTED,Not Applicable,2025-11-04T15:09:54.490000Z,2025-11-04T16:04:33.530000Z,2025-11-13T05:19:36.950000Z,2025-12-04T07:42:56.611297Z,3280.0,C4PFVPEH,22,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
690a1ec2e64ca0d9cd7de220,68c3aa8b4f8c9c2cbd4490c2,APPROVED,Not Applicable,2025-11-04T15:41:54.493000Z,2025-11-04T16:31:32.067000Z,2025-11-14T04:08:31.807000Z,2025-11-04T16:31:32.489229Z,2978.0,C4PFVPEH,0,Japan,54,Female,Asian,Japan,Japan,DATA_EXPIRED,Japanese,No,Unemployed (and job seeking)
690a2585add57be50ec20e3c,68cd53a466653a674b04b0b7,APPROVED,Not Applicable,2025-11-04T16:11:11.884000Z,2025-11-04T16:38:25.224000Z,2025-11-14T04:08:32.076000Z,2025-11-04T16:38:25.638979Z,1634.0,C4PFVPEH,82,Japan,45,Male,Asian,Japan,Japan,Japan,Japanese,No,Full-Time
690a4b1e79a91a9f30d03ca9,68c050c1d3040c4279d87eb9,APPROVED,Not Applicable,2025-11-04T18:53:23.121000Z,2025-11-04T19:31:46.921000Z,2025-11-14T04:08:32.351000Z,2025-11-04T19:31:47.308146Z,2304.0,C4PFVPEH,22,Japan,37,Female,Asian,Japan,Japan,Japan,Japanese,No,Other
690aa1db335c7365a04eff96,68f6d9e78782cbc7243d4539,REJECTED,Not Applicable,2025-11-05T01:01:15.178000Z,2025-11-05T01:39:51.145000Z,2025-11-13T05:20:28.836000Z,2025-12-04T07:42:56.612365Z,2316.0,C4PFVPEH,11,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
690aa2e31aa03df7862f9c53,689d4e584528544fc2296262,APPROVED,Not Applicable,2025-11-05T01:05:47.134000Z,2025-11-05T01:39:04.076000Z,2025-11-14T04:08:32.610000Z,2025-11-05T01:39:04.506515Z,1997.0,C4PFVPEH,22,Japan,37,Male,Asian,Japan,Japan,Japan,Japanese,No,Other
690ab2937806feafae37175c,68c9269b311586a5a4b3f371,REJECTED,Not Applicable,2025-11-05T02:12:47.723000Z,2025-11-05T02:47:14.683000Z,2025-11-13T05:20:45.007000Z,2025-12-04T07:42:56.614162Z,2067.0,C4PFVPEH,106,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
690acc6b18f0a0ce406c5d33,68c0f574479b93719c44b7a6,APPROVED,Not Applicable,2025-11-05T04:02:58.606000Z,2025-11-05T04:30:12.521000Z,2025-11-14T04:08:32.888000Z,2025-11-05T04:30:12.875420Z,1634.0,C4PFVPEH,33,Japan,43,Male,Asian,Japan,Japan,Japan,Japanese,No,Unemployed (and job seeking)
690af57d8c0c1bdb620cecf3,68c421f78ebefeccdb0a1109,TIMED-OUT,Not Applicable,2025-11-05T06:58:05.446000Z,,,2025-12-04T07:42:56.614490Z,2508292.0,,4,Japan,29,Male,Asian,Japan,Japan,DATA_EXPIRED,Japanese,No,DATA_EXPIRED
690af7aeaab2d7df6105e7ad,689d362f1e22042af3a7988b,REJECTED,Not Applicable,2025-11-05T07:07:33.225000Z,2025-11-05T07:44:02.232000Z,2025-11-13T05:21:03.653000Z,2025-12-04T07:42:56.616252Z,2190.0,C4PFVPEH,111,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
690b053a774696377d4f5909,664f28a29a268bd023822772,REJECTED,Not Applicable,2025-11-05T08:05:14.240000Z,2025-11-05T08:36:39.183000Z,2025-11-13T05:21:18.501000Z,2025-12-04T07:42:56.618191Z,1885.0,C4PFVPEH,47,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
690b0dc9c6a034c85d1957d0,68b6fb9170f40abcbdb048b9,APPROVED,Not Applicable,2025-11-05T08:41:53.412000Z,2025-11-05T09:16:41.842000Z,2025-11-14T04:08:33.143000Z,2025-11-05T09:16:42.318632Z,2089.0,C4PFVPEH,59,Japan,52,Female,Asian,Japan,Japan,Japan,Japanese,No,Other
690b2cc8204cc44a57dc8844,68c15093d8adb066e00f0ab9,APPROVED,Not Applicable,2025-11-05T10:54:07.958000Z,2025-11-05T11:36:43.743000Z,2025-11-14T04:08:33.382000Z,2025-11-05T11:36:44.122008Z,2556.0,C4PFVPEH,20,Japan,28,Female,Mixed,"Venezuela, Bolivarian Republic of",Japan,Japan,Japanese,No,Other
690b2ec37c0ec54687bd8fa2,68cd16159e3da68df538d859,REJECTED,Not Applicable,2025-11-05T11:02:47.369000Z,2025-11-05T11:46:29.148000Z,2025-11-13T05:21:29.787000Z,2025-12-04T07:42:56.619782Z,2622.0,C4PFVPEH,39,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
690b429c907019a7a833f7d5,68d4293c8c430e7fb5a66899,REJECTED,Not Applicable,2025-11-05T12:27:14.138000Z,2025-11-05T13:06:09.774000Z,2025-11-13T05:22:59.655000Z,2025-12-04T07:42:56.623457Z,2336.0,C4PFVPEH,174,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
690b66f275229466df21d841,68d400eded6a6789e72bba99,REJECTED,Not Applicable,2025-11-05T15:02:18.732000Z,2025-11-05T15:43:32.428000Z,2025-11-13T05:23:11.765000Z,2025-12-04T07:42:56.621757Z,2474.0,C4PFVPEH,90,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
690bd4e37563234051442276,68f78e62976932cae9dda861,APPROVED,Not Applicable,2025-11-05T22:51:15.311000Z,2025-11-05T23:26:44.166000Z,2025-11-14T04:08:33.670000Z,2025-11-07T12:36:59.425716Z,2129.0,C4PFVPEH,4,Japan,28,Female,Asian,Japan,Japan,Japan,Japanese,No,Full-Time
690bec47457b315e3ae3feee,68c0daa1908351620bb0a1c5,RETURNED,Not Applicable,2025-11-06T00:31:03.841000Z,,,2025-12-04T07:42:56.623697Z,,,6,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
690c0b2c17edb60c15a9231e,68d66032c18a14c433c86cf4,APPROVED,Not Applicable,2025-11-06T02:43:06.694000Z,2025-11-06T03:08:25.246000Z,2025-11-14T04:08:33.900000Z,2025-11-06T03:08:25.621895Z,1519.0,C4PFVPEH,5,Japan,35,Male,Asian,Japan,Japan,DATA_EXPIRED,Japanese,No,Full-Time
690c0d9540e8cadee302b2ee,66326cd953b45d6a6fce493d,APPROVED,Not Applicable,2025-11-06T02:53:21.050000Z,2025-11-06T03:25:44.238000Z,2025-11-14T04:08:34.161000Z,2025-11-06T03:25:44.607790Z,1944.0,C4PFVPEH,62,Japan,48,Male,Asian,Japan,Japan,Japan,Japanese,DATA_EXPIRED,DATA_EXPIRED
690c3e5c45108f57978b13a3,68b7977230f4d9a3f411b432,RETURNED,Not Applicable,2025-11-06T06:22:25.403000Z,,,2025-12-04T07:42:56.642403Z,,,44,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
690c9f1d32eb93e96d624317,68c2cba71233be36c10b62f6,APPROVED,Not Applicable,2025-11-06T13:14:11.640000Z,2025-11-06T13:41:32.029000Z,2025-11-14T04:08:34.421000Z,2025-11-06T13:41:32.406181Z,1641.0,C4PFVPEH,9,Japan,19,Male,Asian,Japan,Japan,DATA_EXPIRED,Japanese,Yes,Unemployed (and job seeking)
690ca0c0c9f3ebfba242a783,68c50266dea2de0fe69be665,APPROVED,Not Applicable,2025-11-06T13:21:10.461000Z,2025-11-06T13:50:41.496000Z,2025-11-14T04:08:34.666000Z,2025-11-06T13:50:41.911879Z,1772.0,C4PFVPEH,85,Japan,61,Male,Asian,Japan,Japan,Japan,Japanese,No,Unemployed (and job seeking)
690cabeddf47ec00ef09cbb6,68fad4e34cb196f582b1b800,APPROVED,Not Applicable,2025-11-06T14:08:53.064000Z,2025-11-06T14:33:49.678000Z,2025-11-14T04:08:34.902000Z,2025-11-06T14:33:50.115741Z,1497.0,C4PFVPEH,3,Japan,30,Female,Asian,Japan,Japan,DATA_EXPIRED,Japanese,No,Part-Time
690d3c1b688cb184625e8fa0,67175cc9945c0bfc7dd33dbc,APPROVED,Not Applicable,2025-11-07T00:23:55.467000Z,2025-11-07T00:58:46.321000Z,2025-11-14T04:08:35.162000Z,2025-11-07T00:58:46.757220Z,2091.0,C4PFVPEH,93,Japan,33,Female,Asian,Japan,Japan,Japan,Japanese,No,DATA_EXPIRED
690d912f8d8769152d632f5b,6671377aeb1efddfb126dc78,APPROVED,Not Applicable,2025-11-07T06:26:59.051000Z,2025-11-07T07:16:59.742000Z,2025-11-14T04:08:35.419000Z,2025-11-07T07:17:00.156107Z,3001.0,C4PFVPEH,118,Japan,21,Female,Asian,United Kingdom,Japan,Japan,English,DATA_EXPIRED,Unemployed (and job seeking)
690d91350d86e44df10e91f1,68e662a29461cee47755f0d8,APPROVED,Not Applicable,2025-11-07T06:27:01.218000Z,2025-11-07T07:09:23.264000Z,2025-11-14T04:08:35.674000Z,2025-11-07T07:09:23.639848Z,2543.0,C4PFVPEH,3,Japan,19,Male,Asian,Japan,Japan,Japan,Japanese,Yes,Part-Time
690dc0fc8ecb6ec4ebcf26a9,68d2aa99d53043ece55abf92,APPROVED,Not Applicable,2025-11-07T09:51:00.046000Z,2025-11-07T10:29:43.795000Z,2025-11-14T04:08:35.905000Z,2025-11-07T10:29:44.210846Z,2324.0,C4PFVPEH,50,Japan,39,Female,Asian,Japan,Japan,Japan,Japanese,Yes,Unemployed (and job seeking)
690e7ebbef1379515f5f04ff,68c498ed12ae44c925ac3e38,APPROVED,Not Applicable,2025-11-07T23:20:27.058000Z,2025-11-07T23:49:57.352000Z,2025-11-14T04:08:36.154000Z,2025-11-07T23:49:57.735166Z,1771.0,C4PFVPEH,40,Japan,55,Female,Asian,Japan,Japan,DATA_EXPIRED,Japanese,No,Full-Time
690f3058b5e4c0afc025bb60,674c52f8151344d99c1cca6e,APPROVED,Not Applicable,2025-11-08T11:58:25.684000Z,2025-11-08T12:39:00.299000Z,2025-11-14T04:08:36.414000Z,2025-11-08T12:39:00.687503Z,2435.0,C4PFVPEH,47,Japan,54,Male,Asian,Japan,Japan,Japan,Japanese,No,Full-Time
690f3815036aa26fc839bae9,68d32b244040cc94909b2878,REJECTED,Not Applicable,2025-11-08T12:31:28.510000Z,2025-11-08T13:08:04.240000Z,2025-11-13T05:23:25.220000Z,2025-12-04T07:42:56.629694Z,2196.0,C4PFVPEH,14,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
690fda8516899844bce5a517,6810b1124e8820b2c3341fa7,APPROVED,Not Applicable,2025-11-09T00:04:32.068000Z,2025-11-09T00:52:07.117000Z,2025-11-14T04:08:36.669000Z,2025-11-09T00:52:07.494557Z,2856.0,C4PFVPEH,92,Japan,52,Female,Prefer not to say,Japan,Japan,Japan,Japanese,No,Part-Time
690ff1165ce82cb926733d55,5f6c2cc435b14b0109346513,APPROVED,Not Applicable,2025-11-09T01:40:47.198000Z,2025-11-09T02:10:27.279000Z,2025-11-14T04:08:36.915000Z,2025-11-09T02:10:27.681433Z,1781.0,C4PFVPEH,69,Japan,44,Male,Asian,Japan,Japan,Japan,Japanese,No,Full-Time
6910270cf617bb5b8a486d0d,68c4ca42896ab1c254b297ba,APPROVED,Not Applicable,2025-11-09T05:31:14.963000Z,2025-11-09T06:02:43.368000Z,2025-11-14T04:08:37.127000Z,2025-11-09T06:02:43.771855Z,1889.0,C4PFVPEH,16,Japan,37,Female,Asian,Japan,Japan,DATA_EXPIRED,Japanese,No,Other
691140e119b150d3501e1aee,68c2d858d636e59f24512bf9,APPROVED,Not Applicable,2025-11-10T01:33:47.682000Z,2025-11-10T02:05:24.435000Z,2025-11-14T04:08:37.388000Z,2025-11-10T02:05:24.835225Z,1897.0,C4PFVPEH,9,Japan,30,Female,Asian,Japan,Japan,DATA_EXPIRED,Japanese,No,Due to start a new job within the next month
691159505031d8a2533775d1,68d3b9b4990e944ab5b9f800,APPROVED,Not Applicable,2025-11-10T03:17:58.281000Z,2025-11-10T04:04:17.892000Z,2025-11-17T19:01:47.239000Z,2025-11-10T04:04:18.457570Z,2780.0,C4PFVPEH,10,Japan,59,Male,Asian,Japan,Japan,Japan,Japanese,No,Unemployed (and job seeking)
6916c67be6ca1232923499cb,68f6df68c2fb0013e9a850ef,APPROVED,Not Applicable,2025-11-14T06:05:19.833000Z,2025-11-14T06:34:51.212000Z,2025-11-17T01:21:42.418000Z,2025-11-14T06:34:51.612784Z,1772.0,C4PFVPEH,3,Japan,29,Female,Asian,Japan,Japan,DATA_EXPIRED,Japanese,No,Unemployed (and job seeking)
6916cd15692f4288985939a0,6461bda387d5a356844ef059,APPROVED,Not Applicable,2025-11-14T06:32:58.715000Z,2025-11-14T06:59:18.311000Z,2025-11-17T01:21:42.690000Z,2025-11-14T06:59:18.696711Z,1580.0,C4PFVPEH,59,Japan,25,Male,Asian,Japan,Japan,Japan,Japanese,Yes,Part-Time
6916d4c6dcd2e25176b9d7cc,6500e42b686adce5c1a0f517,RETURNED,Not Applicable,2025-11-14T07:06:58.804000Z,,,2025-12-04T07:42:56.645789Z,,,310,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6916d559beba92d64136deeb,68f6d9014b9bb664cb9baa0c,APPROVED,Not Applicable,2025-11-14T07:08:33.943000Z,2025-11-14T07:53:24.850000Z,2025-11-17T01:21:42.955000Z,2025-11-14T12:50:19.431642Z,2691.0,C4PFVPEH,1,Japan,38,Male,Asian,Japan,Japan,DATA_EXPIRED,Japanese,No,Full-Time
6916d825038c3aa93f6402c2,68d30e22ec9f1df63be2f6f3,APPROVED,Not Applicable,2025-11-14T07:20:05.994000Z,2025-11-14T07:46:36.279000Z,2025-11-17T19:01:47.728000Z,2025-11-14T07:46:36.725867Z,1591.0,C4PFVPEH,2,Japan,50,Female,Asian,Japan,Japan,Japan,Japanese,No,Part-Time
