Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Place of most time spent before turning 18,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
69097147cde733f42e21676c,662fb42cc3458e96dee33181,APPROVED,Not Applicable,2025-11-04T03:26:16.481000Z,2025-11-04T04:00:06.687000Z,2025-11-14T03:43:13.867000Z,2025-11-04T04:00:07.047828Z,2031.0,C1L6A85Q,2371,United States,39,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
69097152c0e08c6af23e6cc7,663abe859bcc3ea8ef9bbdf3,APPROVED,Not Applicable,2025-11-04T03:23:15.469000Z,2025-11-04T04:14:38.980000Z,2025-11-14T03:43:14.149000Z,2025-11-04T04:14:39.357499Z,3084.0,C1L6A85Q,2960,United States,59,Female,Black,United States,United States,United States,English,No,Part-Time
6909715a1be661d63749251a,67f32ac5f6a4ce3d9f9c697d,APPROVED,Not Applicable,2025-11-04T03:23:18.466000Z,2025-11-04T03:59:32.887000Z,2025-11-14T03:43:14.425000Z,2025-11-04T03:59:33.254976Z,2175.0,C1L6A85Q,1227,United States,59,Female,White,United States,United States,Ireland,English,No,Full-Time
6909715fa2e7e04ac08a71b3,5e1f7b2a4c9b832b34e7c9d3,APPROVED,Not Applicable,2025-11-04T03:22:38.095000Z,2025-11-04T04:10:17.060000Z,2025-11-14T03:43:15.331000Z,2025-11-04T04:10:17.460098Z,2859.0,C1L6A85Q,6562,United States,34,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6909716decffa09d3a46842b,66e9b926c782e4f47a05ec7c,APPROVED,Not Applicable,2025-11-04T03:22:24.636000Z,2025-11-04T04:22:17.991000Z,2025-11-14T03:43:15.597000Z,2025-11-04T04:22:18.412459Z,3594.0,C1L6A85Q,909,United States,34,Female,White,United States,United States,United States,English,No,Part-Time
690971d324ef7c2b2e826a90,657e44ec678be2d216a83077,APPROVED,Not Applicable,2025-11-04T03:24:11.414000Z,2025-11-04T04:17:06.216000Z,2025-11-14T03:43:15.852000Z,2025-11-04T04:17:06.591157Z,3175.0,C1L6A85Q,2580,United States,44,Male,Black,United States,United States,United States,English,No,Full-Time
690971eaa8f6778c09d96f43,663140c398e19ff9b77d4663,REJECTED,Not Applicable,2025-11-04T03:24:30.713000Z,2025-11-04T04:20:25.323000Z,2025-11-14T03:42:18.519000Z,2025-12-04T07:43:02.805800Z,3355.0,C1L6A85Q,5264,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
690971ec190991e527826cc3,672ff021dad78d519a50f64a,APPROVED,Not Applicable,2025-11-04T03:25:32.805000Z,2025-11-04T03:55:08.578000Z,2025-11-14T03:43:16.120000Z,2025-11-04T03:55:08.993071Z,1776.0,C1L6A85Q,402,United States,24,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking)
6909722c7645976892045426,667398b0983d3278c68bc826,APPROVED,Not Applicable,2025-11-04T03:25:43.842000Z,2025-11-04T03:57:45.973000Z,2025-11-14T03:43:16.401000Z,2025-11-04T03:57:46.365873Z,1923.0,C1L6A85Q,535,United States,24,Female,White,United States,United States,United States,English,No,Part-Time
69097256facb172de51ea524,673c90022c553e1b8f60a3af,APPROVED,Not Applicable,2025-11-04T03:26:18.748000Z,2025-11-04T03:56:32.148000Z,2025-11-14T03:43:16.660000Z,2025-11-04T03:56:32.620096Z,1814.0,C1L6A85Q,806,United States,27,Male,Other,United States,United States,United States,English,No,Unemployed (and job seeking)
69097276598cc30ee22422e1,662973533159df515afdd606,APPROVED,Not Applicable,2025-11-04T03:26:51.003000Z,2025-11-04T04:04:33.216000Z,2025-11-14T03:43:16.943000Z,2025-11-04T04:04:33.625920Z,2263.0,C1L6A85Q,6619,United States,46,Female,DATA_EXPIRED,United States,United States,United States,English,DATA_EXPIRED,Part-Time
690972be56a51e0e48cc962c,5bbf523d83f9790001ce549a,APPROVED,Not Applicable,2025-11-04T03:28:04.139000Z,2025-11-04T04:08:13.429000Z,2025-11-14T03:43:17.220000Z,2025-11-04T04:08:13.821426Z,2410.0,C1L6A85Q,11940,United States,63,Female,White,United States,United States,United States,English,No,Full-Time
690972c17d4ad6c797383861,634656bd2603b4db42ae94e1,APPROVED,Not Applicable,2025-11-04T03:28:07.849000Z,2025-11-04T03:55:55.857000Z,2025-11-14T03:43:17.476000Z,2025-11-04T03:55:56.258161Z,1669.0,C1L6A85Q,2524,United States,60,Male,White,United States,United States,United States,English,No,Full-Time
690972c9f28533f8e5069db9,6726c172ae503d706acdc74b,RETURNED,Not Applicable,2025-11-04T03:28:11.977000Z,,,2025-12-04T07:43:02.828707Z,,,3271,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
690973020dbf8c69ac8a11a7,67d8a842726644308266e91f,APPROVED,Not Applicable,2025-11-04T03:29:15.374000Z,2025-11-04T04:17:25.425000Z,2025-11-14T03:43:17.710000Z,2025-11-04T04:17:25.834288Z,2891.0,C1L6A85Q,1374,United States,72,Female,White,United States,United States,United States,English,DATA_EXPIRED,Full-Time
69097305048fe8d8bf74e0f7,5c365b5e8821900001b3876c,APPROVED,Not Applicable,2025-11-04T03:29:28.167000Z,2025-11-04T03:53:21.537000Z,2025-11-14T03:43:17.974000Z,2025-11-04T03:53:21.946097Z,1434.0,C1L6A85Q,7130,United States,65,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
69097328b09775bf31d619a2,5ed9c3054268815691ed0e2c,RETURNED,Not Applicable,2025-11-04T03:30:46.435000Z,,,2025-12-04T07:43:02.809480Z,,,4116,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6909732a2e3eca2f794f2df2,67e5ebfad8af26b1bb60e460,APPROVED,Not Applicable,2025-11-04T03:29:58.190000Z,2025-11-04T04:13:28.594000Z,2025-11-14T03:43:18.228000Z,2025-11-04T04:13:28.994678Z,2611.0,C1L6A85Q,854,United States,75,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
69097366cf924018b1797571,67edb75b0744561f1cf6ff9d,APPROVED,Not Applicable,2025-11-04T03:30:46.179000Z,2025-11-04T04:11:52.482000Z,2025-11-14T03:43:18.515000Z,2025-11-04T04:11:52.885849Z,2467.0,C1L6A85Q,2586,United States,51,Female,White,United States,United States,Italy,English,No,Part-Time
69097366e69b83f2f42510fb,6287f4819c5fc8c4d48cc885,APPROVED,Not Applicable,2025-11-04T03:31:35.318000Z,2025-11-04T04:44:03.950000Z,2025-11-14T03:43:18.789000Z,2025-11-04T04:44:04.373190Z,4349.0,C1L6A85Q,3984,United States,28,Male,White,United States,United States,United States,English,Yes,Full-Time
6909736c782c6f953a0cd440,6629515d8dd4df4d04ab8885,APPROVED,Not Applicable,2025-11-04T03:30:58.305000Z,2025-11-04T04:10:16.849000Z,2025-11-14T03:43:19.091000Z,2025-11-04T04:10:17.260160Z,2359.0,C1L6A85Q,2719,United States,55,Female,White,United States,United States,United States,English,No,Full-Time
690973a670c15a536be1bbf0,6742d74e9f7b3b029a3791a6,RETURNED,Not Applicable,,,,2025-12-04T07:43:02.811098Z,,,2383,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
690973abe3f31848b5aee1a4,5da640b9640c5d00133f384b,APPROVED,Not Applicable,2025-11-04T03:35:26.993000Z,2025-11-04T04:04:30.303000Z,2025-11-14T03:43:19.392000Z,2025-11-04T04:04:30.673160Z,1744.0,C1L6A85Q,4278,United States,43,Male,White,United States,United States,United States,English,No,Full-Time
6909742b6a7254f982f4c5e4,62162ab583fc823e78c025e2,APPROVED,Not Applicable,2025-11-04T03:34:25.074000Z,2025-11-04T04:19:07.418000Z,2025-11-14T03:43:19.636000Z,2025-11-04T04:19:07.803122Z,2683.0,C1L6A85Q,8121,United States,62,Female,White,United States,United States,United States,English,Yes,Part-Time
6909743c4b94d5300c5b7312,6667ccc61b0989bff9d014d6,APPROVED,Not Applicable,2025-11-04T03:43:01.098000Z,2025-11-04T04:18:23.964000Z,2025-11-14T03:43:19.885000Z,2025-11-04T04:18:24.336847Z,2123.0,C1L6A85Q,1424,United States,22,Male,Asian,United States,United States,United States,English,Yes,Unemployed (and job seeking)
690974a5dd5a264014ff32f2,5cbcfce214b3cb0015f03471,APPROVED,Not Applicable,2025-11-04T03:36:31.197000Z,2025-11-04T04:13:01.057000Z,2025-11-14T03:43:20.151000Z,2025-11-04T04:13:01.443059Z,2190.0,C1L6A85Q,11903,United States,46,Male,Other,United States,United States,United States,English,Yes,Full-Time
690975a86cb71a283fa03ad8,663b911b5f8a5f3f42047bba,APPROVED,Not Applicable,2025-11-04T03:40:29.007000Z,2025-11-04T04:11:58.099000Z,2025-11-14T03:43:20.419000Z,2025-11-04T04:11:58.537047Z,1890.0,C1L6A85Q,2130,United States,35,Female,White,United States,United States,United States,English,No,Full-Time
6909767680191bcb3bdcd269,66293af123d55f1dadad5ceb,APPROVED,Not Applicable,2025-11-04T03:43:55.577000Z,2025-11-04T04:05:54.633000Z,2025-11-14T03:43:20.694000Z,2025-11-04T04:05:55.008151Z,1320.0,C1L6A85Q,5187,United States,43,Female,White,United States,United States,United States,English,No,Full-Time
690976ead634ce25c58a841f,5eb693937a030e5923b44068,TIMED-OUT,Not Applicable,2025-11-04T03:46:05.117000Z,,,2025-12-04T07:43:02.816346Z,2606218.0,,5229,United States,40,Male,White,United States,United States,United States,English,No,Full-Time
690976eb38a00779f556a696,559347f6fdf99b790feb6435,APPROVED,Not Applicable,2025-11-04T03:46:28.962000Z,2025-11-04T04:15:09.441000Z,2025-11-14T03:43:20.945000Z,2025-11-04T04:15:09.854254Z,1721.0,C1L6A85Q,2365,United States,33,Male,Asian,United States,United States,United States,English,No,DATA_EXPIRED
69097709eeeb0713f0bcb334,5f518c4fb3a4953e4f9f7e18,RETURNED,Not Applicable,2025-11-04T03:46:22.918000Z,,,2025-12-04T07:43:02.815791Z,,,977,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6909772fd8032ddc0546a6c2,656e0dab178ffccdaa47202e,APPROVED,Not Applicable,2025-11-04T03:47:47.342000Z,2025-11-04T04:23:14.244000Z,2025-11-14T03:43:21.237000Z,2025-11-04T04:23:14.635379Z,2127.0,C1L6A85Q,2117,United States,44,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
6909776bfc10c7b3c7d1e113,644f162cac2c2b8aa0583b89,APPROVED,Not Applicable,2025-11-04T03:48:00.437000Z,2025-11-04T04:29:05.491000Z,2025-11-14T03:43:21.511000Z,2025-11-04T04:29:05.877019Z,2466.0,C1L6A85Q,4881,United States,56,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
690977e28007b7ffb926e0a9,666b44aa769feb3255772b4b,APPROVED,Not Applicable,2025-11-04T03:50:03.245000Z,2025-11-04T04:20:18.725000Z,2025-11-14T03:43:21.777000Z,2025-11-04T04:20:19.103047Z,1816.0,C1L6A85Q,1399,United States,24,Male,Mixed,United States,United States,United States,English,DATA_EXPIRED,Unemployed (and job seeking)
6909791aca922c94808a08e4,60e3abf8c7ce5b28f917f5d3,APPROVED,Not Applicable,2025-11-04T03:55:13.039000Z,2025-11-04T04:17:01.267000Z,2025-11-14T03:43:22.068000Z,2025-11-04T04:17:01.709522Z,1309.0,C1L6A85Q,1457,United States,23,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6909794be1a8f05e42bf425f,5d5b0dd7c032a2001ad7cf5d,APPROVED,Not Applicable,2025-11-04T03:59:03.414000Z,2025-11-04T04:23:43.018000Z,2025-11-14T03:43:22.350000Z,2025-11-04T04:23:43.447981Z,1480.0,C1L6A85Q,8659,United States,39,Male,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
690979c006150378bbdf116e,5ebb96b6cd673a0008ace9ce,APPROVED,Not Applicable,2025-11-04T04:06:44.202000Z,2025-11-04T05:28:25.050000Z,2025-11-14T03:43:22.632000Z,2025-11-04T05:28:25.455876Z,4901.0,C1L6A85Q,7404,United States,28,Male,Asian,United States,United States,United States,Bengali,Yes,Other
69097aad8a9d70c1401c454a,610508c09d61c098f072605b,APPROVED,Not Applicable,2025-11-04T04:01:54.654000Z,2025-11-04T04:33:13.128000Z,2025-11-14T03:43:22.880000Z,2025-11-04T04:33:13.507587Z,1879.0,C1L6A85Q,5484,United States,28,Female,Mixed,United States,United States,United States,English,Yes,Unemployed (and job seeking)
69097b9ff28533f8e5069dfc,62f70dd38becd2f7f2ce53a8,APPROVED,Not Applicable,2025-11-04T04:06:03.017000Z,2025-11-04T04:46:13.361000Z,2025-11-14T03:43:23.171000Z,2025-11-04T04:46:13.855706Z,2411.0,C1L6A85Q,3555,United States,30,Male,White,United States,United States,United States,English,Yes,Full-Time
69097ba2694ac475a16d7245,6767263a128cc4c391677127,APPROVED,Not Applicable,2025-11-04T04:05:58.873000Z,2025-11-04T04:43:55.095000Z,2025-11-14T03:43:23.427000Z,2025-11-04T04:43:55.471938Z,2277.0,C1L6A85Q,1735,United States,62,Female,White,United States,United States,Poland,English,Yes,Part-Time
69097ba38007b7ffb926e0c7,666149cb6a138209b157427b,APPROVED,Not Applicable,2025-11-04T04:05:55.166000Z,2025-11-04T05:00:28.420000Z,2025-11-14T03:43:23.692000Z,2025-11-04T05:00:28.802616Z,3274.0,C1L6A85Q,2149,United States,29,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
69097c419b6ba06e945d86a5,6527f153bea7b2d7c0d556e4,APPROVED,Not Applicable,2025-11-04T04:14:21.294000Z,2025-11-04T04:51:48.849000Z,2025-11-14T03:43:23.947000Z,2025-11-04T04:51:49.250707Z,2248.0,C1L6A85Q,4682,United States,21,Male,Asian,United States,United States,United States,English,Yes,Full-Time
69097d0ad6d1609357042015,5f85f217f845b10f388f2ce7,APPROVED,Not Applicable,2025-11-04T04:12:22.153000Z,2025-11-04T04:39:05.417000Z,2025-11-14T03:43:24.224000Z,2025-11-04T04:39:05.837662Z,1604.0,C1L6A85Q,6222,United States,54,Female,White,United States,United States,United States,English,No,Part-Time
69097d6f8007b7ffb926e0d6,6600a119385d8631c41cd795,APPROVED,Not Applicable,2025-11-04T04:13:35.205000Z,2025-11-04T05:54:16.028000Z,2025-11-14T03:43:24.500000Z,2025-11-04T05:54:17.275038Z,6041.0,C1L6A85Q,5801,United States,36,Male,White,United States,United States,United States,English,No,Full-Time
69097dcf2712374b2a5fb989,67dda0e71db471d2d21376a9,APPROVED,Not Applicable,2025-11-04T04:15:11.358000Z,2025-11-04T05:29:58.247000Z,2025-11-14T03:43:24.761000Z,2025-11-04T05:29:58.612768Z,4487.0,C1L6A85Q,1262,United States,43,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
69097ddbe14b74a916c3b871,65e10c42110a19db34d6c99f,APPROVED,Not Applicable,2025-11-04T04:15:23.697000Z,2025-11-04T05:05:33.975000Z,2025-11-14T03:43:25.027000Z,2025-11-04T05:05:34.378632Z,3011.0,C1L6A85Q,1228,United States,26,Female,White,United States,United States,United States,English,Yes,Full-Time
690997d3ce07a38e112419a8,66a7e128f37f34ca658be38b,APPROVED,Not Applicable,2025-11-04T06:09:26.305000Z,2025-11-04T06:33:48.990000Z,2025-11-14T03:43:25.324000Z,2025-11-04T06:33:49.584784Z,1463.0,C1L6A85Q,922,United States,19,Prefer not to say,Mixed,United States,United States,United States,English,Yes,Full-Time
6916ac4b15414be50caf3d5b,572a31e8d7299f000f7b594a,APPROVED,Not Applicable,2025-11-14T04:13:14.164000Z,2025-11-14T04:38:39.634000Z,2025-11-17T01:19:04.392000Z,2025-11-14T04:38:40.280546Z,1526.0,C1L6A85Q,2661,United States,45,Female,Other,United States,United States,United States,English,No,Full-Time
69589108f0d38e9178ab350d,5d453e8723a5bb0001492546,APPROVED,Not Applicable,2026-01-03T03:46:16.770000Z,2026-01-03T05:52:58.540000Z,2026-01-03T23:13:40.460000Z,2026-01-03T05:52:59.051096Z,7602.0,C1L6A85Q,5435,United States,31,Male,White,United States,United States,United States,English,Yes,Full-Time
69589109da3a6db9e492f276,671724d63bb81e6f00449783,APPROVED,Not Applicable,2026-01-03T03:47:13.569000Z,2026-01-03T04:22:49.489000Z,2026-01-03T23:13:58.505000Z,2026-01-03T04:22:49.830409Z,2136.0,C1L6A85Q,3994,United States,31,Female,Black,United States,United States,United States,English,No,Other
6958910dae694707e29092ff,578901354a84da00014c41cf,APPROVED,Not Applicable,2026-01-03T03:47:58.647000Z,2026-01-03T04:24:11.683000Z,2026-01-03T23:13:58.747000Z,2026-01-03T04:24:12.029484Z,2174.0,C1L6A85Q,4286,United States,35,Male,White,United States,United States,United States,English,Yes,Full-Time
6958910fa717a3dac0dbe37e,5ef90b249bafa50a311593ae,APPROVED,Not Applicable,2026-01-03T03:46:23.969000Z,2026-01-03T04:08:57.658000Z,2026-01-03T23:13:48.311000Z,2026-01-03T04:08:58.034249Z,1354.0,C1L6A85Q,4332,United States,25,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
69589111add23f3bd012c557,5deaef5dd2601a21b9371743,APPROVED,Not Applicable,2026-01-03T03:46:30.721000Z,2026-01-03T04:16:40.530000Z,2026-01-03T23:13:50.246000Z,2026-01-03T04:16:40.912202Z,1810.0,C1L6A85Q,1599,United States,26,Male,White,United States,United States,Denmark,English,Yes,Full-Time
69589111ecc0fc68d01115b5,665b7b047373d8da553237a6,APPROVED,Not Applicable,2026-01-03T03:46:25.140000Z,2026-01-03T04:10:43.804000Z,2026-01-03T23:13:42.250000Z,2026-01-03T04:10:44.263420Z,1459.0,C1L6A85Q,7206,United States,26,Male,Asian,United States,United States,United States,English,No,Unemployed (and job seeking)
6958911292937ae37b4ecd9c,582474a8aac01b0001e45ef9,APPROVED,Not Applicable,2026-01-03T03:46:35.041000Z,2026-01-03T04:22:52.659000Z,2026-01-03T23:13:45.083000Z,2026-01-03T04:22:52.987526Z,2178.0,C1L6A85Q,3817,United States,47,Male,White,United States,United States,United States,English,No,Full-Time
69589113f9012fd473a8633b,671e55aeca0216c5762de35a,APPROVED,Not Applicable,2026-01-03T03:46:36.619000Z,2026-01-03T04:11:30.188000Z,2026-01-03T23:13:58.977000Z,2026-01-03T04:11:30.535530Z,1494.0,C1L6A85Q,514,United States,51,Male,White,United States,United States,United States,English,No,Full-Time
6958911858413680cf60aadc,673c9e4bdb85275995db7460,APPROVED,Not Applicable,2026-01-03T03:46:35.892000Z,2026-01-03T04:10:31.303000Z,2026-01-03T23:13:59.199000Z,2026-01-03T04:10:31.692944Z,1436.0,C1L6A85Q,2124,United States,36,Female,White,United States,United States,United States,English,No,Full-Time
6958911870aecd1fc0babddd,67722f8e3a4f08a288a1f640,APPROVED,Not Applicable,2026-01-03T03:46:53.287000Z,2026-01-03T04:15:07.206000Z,2026-01-03T23:13:59.468000Z,2026-01-03T04:15:07.565959Z,1694.0,C1L6A85Q,7203,United States,58,Female,White,United States,United States,United States,English,No,Full-Time
69589119610f9b660f1f2118,6726d16c98d4b6498e4f2a69,APPROVED,Not Applicable,2026-01-03T03:46:46.368000Z,2026-01-03T04:39:16.194000Z,2026-01-03T23:13:59.746000Z,2026-01-03T04:39:16.547145Z,3150.0,C1L6A85Q,2110,United States,59,Male,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6958911b684b1b1df50f82f0,63a0d718bbed03d92665039e,APPROVED,Not Applicable,2026-01-03T03:46:49.707000Z,2026-01-03T04:15:20.411000Z,2026-01-03T23:14:00.022000Z,2026-01-03T04:15:20.809305Z,1711.0,C1L6A85Q,3555,United States,57,Female,White,United States,United States,United States,English,No,Full-Time
6958911c610f9b660f1f211a,5ffe235ea848b74a3b3ccd07,APPROVED,Not Applicable,2026-01-03T03:46:39.405000Z,2026-01-03T04:21:36.323000Z,2026-01-03T23:14:00.242000Z,2026-01-03T04:21:36.756723Z,2097.0,C1L6A85Q,9610,United States,42,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
