-1,-1,-1
1762232871500,107,37
1762232871516,107,32
1762232871532,108,29
1762232871549,110,26
1762232871566,111,25
1762232871582,112,25
1762232871599,113,25
1762232871632,114,25
1762232873330,115,25
1762232873346,115,31
1762232873363,115,34
1762232873364,114,37
1762232873379,111,46
1762232873396,109,54
1762232873413,106,63
1762232873430,103,68
1762232873446,102,72
1762232873463,101,73
1762232873496,101,70
1762232873513,101,61
1762232873530,101,53
1762232873546,101,46
1762232873563,103,41
1762232873579,105,40
1762232873596,106,40
1762232873630,106,45
1762232873646,105,51
1762232873663,103,55
1762232873679,101,56
1762232873696,100,57
1762232873713,98,56
1762232873729,97,48
1762232873746,97,38
1762232873763,97,30
1762232873779,97,26
1762232873796,97,24
1762232873812,98,23
1762232873829,99,23
1762232873846,101,26
1762232873862,102,34
1762232873879,103,41
1762232873896,105,47
1762232873912,107,49
1762232873929,110,49
1762232873945,114,41
1762232873962,119,33
1762232873979,121,28
1762232873995,122,26
1762232874012,124,25
1762232874045,124,31
1762232874062,124,39
1762232874079,125,47
1762232874095,126,52
1762232874112,127,54
1762232874129,129,55
1762232874145,131,55
1762232874162,133,51
1762232874178,134,47
1762232874195,135,44
1762232874228,136,44
1762232874245,136,47
1762232874262,136,54
1762232874278,137,60
1762232874295,137,63
1762232874311,138,64
1762232874328,139,64
1762232874345,140,64
1762232874361,140,58
1762232874378,140,52
1762232874395,140,48
1762232874411,140,46
1762232874428,140,44
1762232874445,140,42
1762232874461,140,41
1762232874478,140,39
1762232874495,140,36
1762232874511,140,32
1762232874528,140,29
1762232874545,137,25
1762232874561,133,22
1762232874578,129,21
1762232874594,123,21
1762232874611,117,30
1762232874628,111,41
1762232874644,106,49
1762232874661,104,53
1762232874678,104,55
1762232875327,104,63
1762232875343,105,52
1762232875360,107,42
1762232875377,108,38
1762232875393,108,37
1762232875410,108,38
1762232875426,108,47
1762232875443,107,55
1762232875460,107,58
1762232875793,124,54
1762232875809,124,60
1762232875826,124,64
1762232875843,124,66
1762232875859,124,68
1762232875909,124,59
1762232875926,124,53
1762232877474,64,133
1762232877490,64,135
1762232877507,64,136
1762232877523,67,136
1762232877540,75,130
1762232877557,84,124
1762232877573,91,119
1762232877590,97,116
1762232877607,99,115
1762232877657,91,122
1762232877673,83,128
1762232877690,76,134
1762232877706,73,138
1762232877723,71,138
1762232877773,74,132
1762232877790,78,127
1762232877806,80,124
1762232877823,81,123
1762232877873,75,130
1762232877890,70,138
1762232877906,66,142
1762232877923,65,144
1762232877956,66,144
1762232877973,71,139
1762232877989,76,132
1762232878006,81,127
1762232878023,85,124
1762232878039,88,122
1762232878056,92,121
1762232878073,97,119
1762232878089,101,118
1762232878106,104,118
1762232878122,105,118
1762232878173,105,121
1762232878189,105,125
1762232878206,101,129
1762232878222,98,132
1762232878239,96,133
1762232878256,95,134
1762232878289,95,131
1762232878305,100,125
1762232878322,105,122
1762232878339,109,119
1762232878355,110,119
1762232878389,108,128
1762232878405,99,141
1762232878422,92,152
1762232878439,88,159
1762232878455,86,161
1762232878506,91,153
1762232878522,98,144
1762232878539,104,137
1762232878555,110,131
1762232878572,111,128
1762232878588,112,128
1762232878639,105,139
1762232878655,97,151
1762232878672,91,160
1762232878688,89,163
1762232878705,89,164
1762232878739,94,157
1762232878755,103,147
1762232878772,111,138
1762232878788,117,133
1762232878805,120,130
1762232878821,120,129
1762232878855,120,130
1762232878871,115,140
1762232878888,109,153
1762232878905,104,161
1762232878921,102,166
1762232878938,102,167
1762232878955,103,167
1762232878971,110,158
1762232878988,121,146
1762232879004,132,132
1762232879021,140,123
1762232879038,145,116
1762232879054,147,115
1762232879071,147,114
1762232879104,147,116
1762232879121,142,129
1762232879138,133,145
1762232879154,126,157
1762232879171,122,164
1762232879188,121,167
1762232879221,124,164
1762232879237,133,154
1762232879254,143,141
1762232879271,151,129
1762232879287,156,122
1762232879304,157,121
1762232879337,157,122
1762232879354,157,127
1762232879371,155,136
1762232879387,151,144
1762232879404,149,150
1762232879420,148,154
1762232879437,148,155
1762232879471,154,148
1762232879487,162,138
1762232879504,170,129
1762232879520,175,125
1762232879537,177,124
1762232879570,177,126
1762232879587,173,138
1762232879604,164,152
1762232879620,155,165
1762232879637,148,175
1762232879654,145,181
1762232879670,144,182
1762232879704,145,175
1762232879720,151,165
1762232879737,157,156
1762232879753,160,149
1762232879770,161,145
1762232879786,162,144
1762232879820,157,146
1762232879836,148,155
1762232879853,140,160
1762232879870,135,162
1762232879886,133,163
1762232879920,133,157
1762232879936,134,144
1762232879953,137,130
1762232879970,138,120
1762232879986,138,114
1762232880003,138,113
1762232880019,128,116
1762232880036,113,128
1762232880053,102,140
1762232880069,95,146
1762232880086,92,147
1762232880119,92,146
1762232880136,97,140
1762232880153,101,132
1762232880169,105,125
1762232880186,107,119
1762232880202,107,117
1762232880219,107,116
1762232880235,102,116
1762232880252,91,121
1762232880269,82,127
1762232880286,75,130
1762232880302,73,131
1762232880352,78,127
1762232880369,81,124
1762232880386,82,122
1762232880402,83,122
1762232880452,83,127
1762232880469,81,132
1762232880485,80,137
1762232880502,79,142
1762232880519,78,148
1762232880535,77,152
1762232881151,63,126
1762232881168,61,128
1762232881201,62,127
1762232881217,69,119
1762232881234,74,114
1762232881251,77,113
1762232881267,78,112
1762232881301,78,113
1762232881317,78,115
1762232881334,78,117
1762232881351,77,118
1762232881883,175,116
1762232881890,177,116
1762232881900,180,116
1762232881916,181,116
1762232881950,181,111
1762232881966,176,103
1762232881983,172,100
1762232881999,170,99
1762232882016,169,99
1762232884247,63,162
1762232884263,61,168
1762232884279,58,173
1762232884296,56,177
1762232884313,54,182
1762232884329,53,186
1762232884346,52,191
1762232884363,51,197
1762232884379,50,201
1762232884396,50,206
1762232884413,50,210
1762232884429,50,214
1762232884446,50,217
1762232884462,50,219
1762232884479,50,222
1762232884496,50,224
1762232884512,50,227
1762232884529,50,230
1762232884546,50,233
1762232884562,50,235
1762232884579,50,237
1762232884595,50,240
1762232884612,50,243
1762232884629,50,245
1762232884645,50,247
1762232884662,50,248
1762232884679,50,249
1762232885678,174,133
1762232885695,174,139
1762232885710,174,145
1762232885727,174,150
1762232885744,174,155
1762232885760,175,160
1762232885777,176,164
1762232885794,177,169
1762232885810,177,174
1762232885827,178,178
1762232885844,178,183
1762232885860,178,187
1762232885877,179,191
1762232885894,179,196
1762232885910,180,199
1762232885927,180,203
1762232885943,180,205
1762232885960,181,208
1762232885977,181,211
1762232885993,181,214
1762232886010,181,217
1762232886026,181,220
1762232886043,181,223
1762232886060,181,226
1762232886076,182,230
1762232886093,182,233
1762232886110,182,237
1762232886126,183,240
1762232886143,184,245
1762232886160,185,249
1762232886176,186,253
1762232886193,187,257
1762232886210,187,262
1762232886226,188,266
1762232886243,188,270
1762232886259,188,275
1762232886276,188,280
1762232886293,188,283
1762232886310,188,287
1762232886326,188,289
1762232886343,188,291
1762232886359,187,291
1762232886393,187,290
1762232886409,187,283
1762232886426,187,274
1762232886443,187,265
1762232886459,187,254
1762232886476,188,242
1762232886492,189,231
1762232886509,189,220
1762232886526,190,208
1762232886542,190,197
1762232886559,190,184
1762232886576,190,170
1762232886592,190,157
1762232886609,188,147
1762232886626,185,141
-1,-1,-1
6268,,
7034,,
8157,,
10112,,
10620.000000000002,,
12267,,
15945,,
16677,,
18998,,
20421,,
-1,-1,-1
6535,,
7267,,
9596,,
10362,,
10820,,
15437.000000000002,,
16269.000000000002,,
